"GHIN","handicap_index","course_name","date","tees","hole","hole_handicap","handicap_stroke","gross","net","OUT","IN","tot_FIR","tot_GIR","tot_putts","tot_chips","tot_penalties","tot_gross","tot_net","is_gross_birdie","is_gross_eagle_better","is_gross_par","is_gross_bogey","is_gross_bogey_worse","is_net_birdie","is_net_eagle_better","is_net_par","is_net_bogey","is_net_bogey_worse","FIR","OUT_FIR","IN_FIR","GIR","OUT_GIR","IN_GIR","putts","OUT_putts","IN_putts","chips","OUT_chips","IN_chips","penalties","OUT_penalties","IN_penalties","tee_club"
10526424,13.3,"Randolph North","2025-07-13","white","hole_15",6,0,4,4,41,43,10,3,28,NA,0,84,77,0,0,0,1,0,0,0,0,1,0,0,5,5,0,2,1,2,13,15,NA,NA,NA,0,0,0,"7"
10526424,13.3,"Randolph North","2025-07-13","white","hole_16",18,-1,6,5,41,43,10,3,28,NA,0,84,77,0,0,0,1,0,0,0,1,0,0,0,5,5,0,2,1,2,13,15,NA,NA,NA,0,0,0,"D"
10526424,13.3,"Randolph North","2025-07-13","white","hole_17",12,-1,3,2,41,43,10,3,28,NA,0,84,77,1,0,0,0,0,0,1,0,0,0,1,5,5,1,2,1,1,13,15,NA,NA,NA,0,0,0,"D"
10526424,13.3,"Randolph North","2025-07-13","white","hole_18",4,0,6,6,41,43,10,3,28,NA,0,84,77,0,0,0,0,1,0,0,0,0,1,1,5,5,0,2,1,2,13,15,NA,NA,NA,0,0,0,"D"
10526424,13.6,"Randolph North","2025-07-20","white","hole_1",7,0,5,5,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_2",9,0,7,7,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_3",11,0,4,4,46,43,NA,NA,NA,NA,NA,89,82,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_4",1,0,4,4,46,43,NA,NA,NA,NA,NA,89,82,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_5",3,0,5,5,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_6",13,-1,6,5,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_7",15,-1,6,5,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_8",5,0,5,5,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_9",17,-1,4,3,46,43,NA,NA,NA,NA,NA,89,82,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_10",2,0,5,5,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_11",14,-1,4,3,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_12",10,0,5,5,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_13",16,-1,4,3,46,43,NA,NA,NA,NA,NA,89,82,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_14",8,0,4,4,46,43,NA,NA,NA,NA,NA,89,82,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_15",6,0,5,5,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_16",18,-1,4,3,46,43,NA,NA,NA,NA,NA,89,82,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_17",12,-1,6,5,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,13.6,"Randolph North","2025-07-20","white","hole_18",4,0,6,6,46,43,NA,NA,NA,NA,NA,89,82,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_1",8,0,6,6,44,44,NA,NA,NA,NA,NA,88,80,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_2",16,-1,4,3,44,44,NA,NA,NA,NA,NA,88,80,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_3",10,0,3,3,44,44,NA,NA,NA,NA,NA,88,80,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_4",2,0,7,7,44,44,NA,NA,NA,NA,NA,88,80,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_5",4,0,4,4,44,44,NA,NA,NA,NA,NA,88,80,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_6",18,-1,7,6,44,44,NA,NA,NA,NA,NA,88,80,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_7",12,-1,4,3,44,44,NA,NA,NA,NA,NA,88,80,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_8",14,-1,5,4,44,44,NA,NA,NA,NA,NA,88,80,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_9",6,0,4,4,44,44,NA,NA,NA,NA,NA,88,80,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_10",1,0,5,5,44,44,NA,NA,NA,NA,NA,88,80,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_11",3,0,5,5,44,44,NA,NA,NA,NA,NA,88,80,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_12",9,0,4,4,44,44,NA,NA,NA,NA,NA,88,80,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_13",13,-1,4,3,44,44,NA,NA,NA,NA,NA,88,80,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_14",7,0,5,5,44,44,NA,NA,NA,NA,NA,88,80,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_15",17,-1,4,3,44,44,NA,NA,NA,NA,NA,88,80,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_16",15,-1,6,5,44,44,NA,NA,NA,NA,NA,88,80,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_17",5,0,7,7,44,44,NA,NA,NA,NA,NA,88,80,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Sewailo","2025-07-27","white","hole_18",11,-1,4,3,44,44,NA,NA,NA,NA,NA,88,80,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,14,"Dell Urich","2025-08-03","white","hole_1",9,0,5,5,39,33,5,10,31,9,0,72,65,0,0,0,1,0,0,0,0,1,0,1,3,2,0,4,6,2,18,13,1,6,3,0,0,0,"4"
10526424,14,"Dell Urich","2025-08-03","white","hole_2",5,0,4,4,39,33,5,10,31,9,0,72,65,0,0,0,1,0,0,0,0,1,0,0,3,2,0,4,6,2,18,13,1,6,3,0,0,0,"7"
10526424,14,"Dell Urich","2025-08-03","white","hole_3",13,-1,5,4,39,33,5,10,31,9,0,72,65,0,0,1,0,0,1,0,0,0,0,0,3,2,1,4,6,2,18,13,1,6,3,0,0,0,"D"
10526424,14,"Dell Urich","2025-08-03","white","hole_4",17,-1,5,4,39,33,5,10,31,9,0,72,65,0,0,0,1,0,0,0,1,0,0,0,3,2,1,4,6,3,18,13,0,6,3,0,0,0,"D"
10526424,14,"Dell Urich","2025-08-03","white","hole_5",11,0,4,4,39,33,5,10,31,9,0,72,65,0,0,0,1,0,0,0,0,1,0,0,3,2,0,4,6,2,18,13,1,6,3,0,0,0,"GW"
10526424,14,"Dell Urich","2025-08-03","white","hole_6",15,-1,4,3,39,33,5,10,31,9,0,72,65,1,0,0,0,0,0,1,0,0,0,1,3,2,1,4,6,2,18,13,0,6,3,0,0,0,"D"
10526424,14,"Dell Urich","2025-08-03","white","hole_7",1,0,5,5,39,33,5,10,31,9,0,72,65,0,0,0,1,0,0,0,0,1,0,0,3,2,0,4,6,2,18,13,1,6,3,0,0,0,"D"
10526424,14,"Dell Urich","2025-08-03","white","hole_8",3,0,4,4,39,33,5,10,31,9,0,72,65,0,0,1,0,0,0,0,1,0,0,1,3,2,1,4,6,2,18,13,0,6,3,0,0,0,"D"
10526424,14,"Dell Urich","2025-08-03","white","hole_9",7,0,3,3,39,33,5,10,31,9,0,72,65,0,0,1,0,0,0,0,1,0,0,0,3,2,0,4,6,1,18,13,1,6,3,0,0,0,"7"
10526424,14,"Dell Urich","2025-08-03","white","hole_10",10,0,4,4,39,33,5,10,31,9,0,72,65,0,0,1,0,0,0,0,1,0,0,1,3,2,1,4,6,2,18,13,0,6,3,0,0,0,"4"
10526424,14,"Dell Urich","2025-08-03","white","hole_11",16,-1,3,2,39,33,5,10,31,9,0,72,65,0,0,1,0,0,1,0,0,0,0,0,3,2,0,4,6,1,18,13,1,6,3,0,0,0,"7"
10526424,14,"Dell Urich","2025-08-03","white","hole_12",6,0,3,3,39,33,5,10,31,9,0,72,65,1,0,0,0,0,1,0,0,0,0,0,3,2,1,4,6,1,18,13,0,6,3,0,0,0,"D"
10526424,14,"Dell Urich","2025-08-03","white","hole_13",18,-1,5,4,39,33,5,10,31,9,0,72,65,0,0,1,0,0,1,0,0,0,0,0,3,2,0,4,6,1,18,13,1,6,3,0,0,0,"D"
10526424,14,"Dell Urich","2025-08-03","white","hole_14",4,0,4,4,39,33,5,10,31,9,0,72,65,0,0,1,0,0,0,0,1,0,0,0,3,2,1,4,6,2,18,13,0,6,3,0,0,0,"D"
10526424,14,"Dell Urich","2025-08-03","white","hole_15",14,-1,4,3,39,33,5,10,31,9,0,72,65,0,0,1,0,0,1,0,0,0,0,1,3,2,0,4,6,1,18,13,1,6,3,0,0,0,"D"
10526424,14,"Dell Urich","2025-08-03","white","hole_16",8,0,4,4,39,33,5,10,31,9,0,72,65,0,0,1,0,0,0,0,1,0,0,0,3,2,1,4,6,2,18,13,0,6,3,0,0,0,"4"
10526424,14,"Dell Urich","2025-08-03","white","hole_17",12,-1,3,2,39,33,5,10,31,9,0,72,65,0,0,1,0,0,1,0,0,0,0,0,3,2,1,4,6,2,18,13,0,6,3,0,0,0,"GW"
10526424,14,"Dell Urich","2025-08-03","white","hole_18",2,0,3,3,39,33,5,10,31,9,0,72,65,1,0,0,0,0,1,0,0,0,0,0,3,2,1,4,6,1,18,13,0,6,3,0,0,0,"D"
10526424,11.9,"Arizona National","2025-08-24","white","hole_1",10,-1,5,4,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_2",2,0,5,5,44,45,NA,NA,NA,NA,NA,89,77,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_3",18,-1,4,3,44,45,NA,NA,NA,NA,NA,89,77,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_4",8,-1,3,2,44,45,NA,NA,NA,NA,NA,89,77,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_5",4,0,8,8,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_6",16,-1,3,2,44,45,NA,NA,NA,NA,NA,89,77,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_7",12,-1,6,5,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_8",14,-1,6,5,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_9",6,0,4,4,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_10",3,0,5,5,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_11",1,0,7,7,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_12",17,-1,4,3,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_13",9,-1,6,5,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_14",7,-1,5,4,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_15",5,0,4,4,44,45,NA,NA,NA,NA,NA,89,77,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_16",13,-1,5,4,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_17",11,-1,4,3,44,45,NA,NA,NA,NA,NA,89,77,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Arizona National","2025-08-24","white","hole_18",15,-1,5,4,44,45,NA,NA,NA,NA,NA,89,77,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_1",9,0,4,4,41,44,4,5,34,5,0,85,76,0,0,1,0,0,0,0,1,0,0,0,3,1,0,2,3,1,16,18,1,2,3,0,0,0,"4"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_2",5,0,4,4,41,44,4,5,34,5,0,85,76,0,0,0,1,0,0,0,0,1,0,0,3,1,0,2,3,2,16,18,0,2,3,0,0,0,"7"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_3",13,-1,5,4,41,44,4,5,34,5,0,85,76,0,0,1,0,0,1,0,0,0,0,1,3,1,1,2,3,3,16,18,0,2,3,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_4",17,-1,4,3,41,44,4,5,34,5,0,85,76,0,0,1,0,0,1,0,0,0,0,1,3,1,1,2,3,2,16,18,0,2,3,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_5",11,-1,4,3,41,44,4,5,34,5,0,85,76,0,0,0,1,0,0,0,1,0,0,0,3,1,0,2,3,2,16,18,0,2,3,0,0,0,"GW"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_6",15,-1,5,4,41,44,4,5,34,5,0,85,76,0,0,1,0,0,1,0,0,0,0,1,3,1,0,2,3,1,16,18,0,2,3,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_7",1,0,6,6,41,44,4,5,34,5,0,85,76,0,0,0,0,1,0,0,0,0,1,0,3,1,0,2,3,3,16,18,0,2,3,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_8",3,0,6,6,41,44,4,5,34,5,0,85,76,0,0,0,0,1,0,0,0,0,1,0,3,1,0,2,3,1,16,18,0,2,3,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_9",7,0,3,3,41,44,4,5,34,5,0,85,76,0,0,1,0,0,0,0,1,0,0,0,3,1,0,2,3,1,16,18,1,2,3,0,0,0,"7"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_10",10,-1,5,4,41,44,4,5,34,5,0,85,76,0,0,0,1,0,0,0,1,0,0,0,3,1,1,2,3,3,16,18,0,2,3,0,0,0,"4"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_11",16,-1,4,3,41,44,4,5,34,5,0,85,76,0,0,0,1,0,0,0,1,0,0,0,3,1,0,2,3,1,16,18,2,2,3,0,0,0,"7"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_12",6,0,5,5,41,44,4,5,34,5,0,85,76,0,0,0,1,0,0,0,0,1,0,0,3,1,0,2,3,2,16,18,1,2,3,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_13",18,-1,4,3,41,44,4,5,34,5,0,85,76,1,0,0,0,0,0,1,0,0,0,0,3,1,1,2,3,2,16,18,0,2,3,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_14",4,0,6,6,41,44,4,5,34,5,0,85,76,0,0,0,0,1,0,0,0,0,1,0,3,1,0,2,3,2,16,18,0,2,3,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_15",14,-1,5,4,41,44,4,5,34,5,0,85,76,0,0,0,1,0,0,0,1,0,0,0,3,1,0,2,3,2,16,18,0,2,3,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_16",8,0,7,7,41,44,4,5,34,5,0,85,76,0,0,0,0,1,0,0,0,0,1,0,3,1,0,2,3,2,16,18,0,2,3,0,0,0,"4"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_17",12,-1,4,3,41,44,4,5,34,5,0,85,76,0,0,0,1,0,0,0,1,0,0,0,3,1,0,2,3,2,16,18,0,2,3,0,0,0,"GW"
10526424,11.9,"Dell Urich","2025-08-31","white","hole_18",2,0,4,4,41,44,4,5,34,5,0,85,76,0,0,1,0,0,0,0,1,0,0,1,3,1,1,2,3,2,16,18,0,2,3,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_1",9,0,6,6,42,41,8,5,36,11,0,83,74,0,0,0,0,1,0,0,0,0,1,1,3,5,0,3,2,3,19,17,1,4,7,0,0,0,"4"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_2",5,0,4,4,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,0,1,0,0,3,5,1,3,2,3,19,17,0,4,7,0,0,0,"7"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_3",13,-1,5,4,42,41,8,5,36,11,0,83,74,0,0,1,0,0,1,0,0,0,0,0,3,5,1,3,2,2,19,17,0,4,7,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_4",17,-1,5,4,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,1,0,0,1,3,5,0,3,2,2,19,17,1,4,7,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_5",11,-1,3,2,42,41,8,5,36,11,0,83,74,0,0,1,0,0,1,0,0,0,0,0,3,5,1,3,2,2,19,17,0,4,7,0,0,0,"GW"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_6",15,-1,6,5,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,1,0,0,0,3,5,0,3,2,2,19,17,0,4,7,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_7",1,0,5,5,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,0,1,0,0,3,5,0,3,2,2,19,17,1,4,7,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_8",3,0,4,4,42,41,8,5,36,11,0,83,74,0,0,1,0,0,0,0,1,0,0,1,3,5,0,3,2,1,19,17,0,4,7,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_9",7,0,4,4,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,0,1,0,0,3,5,0,3,2,2,19,17,1,4,7,0,0,0,"7"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_10",10,-1,5,4,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,1,0,0,1,3,5,0,3,2,2,19,17,1,4,7,0,0,0,"4"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_11",16,-1,4,3,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,1,0,0,0,3,5,0,3,2,2,19,17,1,4,7,0,0,0,"7"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_12",6,0,4,4,42,41,8,5,36,11,0,83,74,0,0,1,0,0,0,0,1,0,0,1,3,5,1,3,2,2,19,17,0,4,7,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_13",18,-1,6,5,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,1,0,0,1,3,5,0,3,2,2,19,17,2,4,7,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_14",4,0,5,5,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,0,1,0,1,3,5,0,3,2,2,19,17,1,4,7,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_15",14,-1,4,3,42,41,8,5,36,11,0,83,74,0,0,1,0,0,1,0,0,0,0,1,3,5,0,3,2,1,19,17,1,4,7,0,0,0,"D"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_16",8,0,5,5,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,0,1,0,0,3,5,0,3,2,2,19,17,1,4,7,0,0,0,"4"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_17",12,-1,3,2,42,41,8,5,36,11,0,83,74,0,0,1,0,0,1,0,0,0,0,0,3,5,1,3,2,2,19,17,0,4,7,0,0,0,"GW"
10526424,11.9,"Dell Urich","2025-09-07","white","hole_18",2,0,5,5,42,41,8,5,36,11,0,83,74,0,0,0,1,0,0,0,0,1,0,0,3,5,0,3,2,2,19,17,0,4,7,0,0,0,"D"
10526424,12.4,"Randolph North","2025-09-21","white","hole_1",7,0,5,5,46,44,3,2,33,NA,0,90,82,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,2,1,15,18,NA,NA,NA,0,0,0,"4"
10526424,12.4,"Randolph North","2025-09-21","white","hole_2",9,0,6,6,46,44,3,2,33,NA,0,90,82,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,2,2,15,18,NA,NA,NA,0,0,0,"4"
